seqnames,start,end,width,strand,lociPairKey,readPairKey,sampleName,ID
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:23110:13103
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:25767:13621
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:9592:15832
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:23835:16418
chr3,89995557,89995869,313,+,1:1,58:26,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:24609:19199
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:22905:19323
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:19793:20308
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:11562:21688
chr3,89995557,89995869,313,+,1:1,48:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:26059:22911
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:17901:23944
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:19328:25934
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:15714:26457
chr3,89995557,89995869,313,+,1:1,58:5,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:20585:27337
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:12441:12119
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:8145:13521
chr3,89995557,89995869,313,+,1:1,43:18,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:11870:13656
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:7088:14236
chr3,89995557,89995869,313,+,1:1,47:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:26383:14711
chr6,152785804,152785994,191,+,2:2,20:60,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:27720:16286
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:7543:16577
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:17874:17172
chr3,89995557,89995869,313,+,1:1,58:22,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:8778:18326
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:20602:18930
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:24669:21613
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:15040:23644
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:24551:24368
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:12992:28410
chr3,89995557,89995869,313,+,1:1,51:21,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2106:11841:28716
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:7951:4773
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:8504:5649
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:19314:7478
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:17755:9134
chr6,152785804,152785994,191,+,2:2,45:63,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:11839:9302
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:18627:11520
chr6,152785804,152785994,191,+,2:2,33:59,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:22440:12643
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:5581:13650
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:24449:15566
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:23380:16029
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:19786:16705
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:9198:19310
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:12435:19316
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:15444:21175
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2107:7814:22757
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:11485:6005
chr3,89995557,89995869,313,+,1:1,58:7,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:21080:6318
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:18761:10437
chr3,89995557,89995869,313,+,1:1,58:30,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:18278:10926
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:9148:11928
chr3,89995557,89995869,313,+,1:1,68:32,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:10266:13047
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:27540:16619
chr3,89995557,89995869,313,+,1:1,58:4,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:28638:18313
chr3,89995557,89995869,313,+,1:1,58:10,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:19194:18534
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:13133:18917
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:18630:19280
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:4812:20830
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:19998:21936
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:7391:22494
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2108:21080:23381
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:10376:5010
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:20464:8508
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:9810:8947
chr3,89995557,89995869,313,+,1:1,58:19,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:17845:8951
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:23938:10144
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:2185:12088
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:9829:12423
chr6,152785804,152785994,191,+,2:2,11:71,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:24751:12855
chr3,89995557,89995869,313,+,1:1,41:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:2639:13174
chr6,152785804,152785994,191,+,2:2,31:58,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:21928:13346
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:27688:16267
chr3,89995557,89995869,313,+,1:1,58:14,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:23816:18134
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:22268:19955
chr3,89995557,89995869,313,+,1:1,58:12,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:8323:20554
chr6,152785804,152785994,191,+,2:2,9:50,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:24476:22095
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:10204:23485
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:10866:24184
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2109:11763:24698
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:9831:4918
chr6,152785804,152785994,191,+,2:2,19:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:16658:6063
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:16229:6661
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:17001:7345
chr6,152785804,152785994,191,+,2:2,15:64,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:11278:8196
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:4869:8442
chr6,152785804,152785994,191,+,2:2,21:44,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:13288:9492
chr6,152785804,152785994,191,+,2:2,16:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:13858:9967
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:21912:10083
chr3,89995557,89995869,313,+,1:1,46:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:25959:13304
chr3,89995557,89995869,313,+,1:1,58:15,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:23537:15425
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:26534:18555
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:24399:18941
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:7185:21124
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:9235:21909
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:27605:21946
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2110:10773:24680
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:23218:4233
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:10082:5018
chr3,89995557,89995869,313,+,1:1,58:75,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:18826:5702
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:24822:6194
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:7596:6785
chr3,89995557,89995869,313,+,1:1,58:9,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:18517:7299
chr6,152785804,152785994,191,+,2:2,22:48,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:18881:7451
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:12806:7813
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:28010:10380
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:27399:10478
chr3,89995557,89995869,313,+,1:1,58:13,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:23747:10809
chr3,89995557,89995869,313,+,1:1,58:21,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:5297:11249
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:6060:12542
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:11458:13141
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:25717:14016
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:15788:16494
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:17515:16625
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:13228:17928
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:20298:20531
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:19421:21641
chr6,152785804,152785994,191,+,2:2,17:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:25702:22945
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:9389:23325
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2111:13672:24565
chr6,152785804,152785994,191,+,2:2,78:62,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:9227:3736
chr3,89995557,89995869,313,+,1:1,60:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:5306:7832
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:20497:7925
chr6,152785804,152785994,191,+,2:2,21:38,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:9331:9180
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:18567:15110
chr6,152785804,152785994,191,+,2:2,20:47,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:15376:16803
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:14202:17942
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:21696:20928
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:24151:21557
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2112:20929:22870
chr3,89995557,89995869,313,+,1:1,58:34,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:19448:4051
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:24460:4486
chr6,152785804,152785994,191,+,2:2,34:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:13186:9164
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:10042:9621
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:28747:16263
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:12336:16440
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:6754:18486
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:7613:22133
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:10157:23340
chr6,152785804,152785994,191,+,2:2,2:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:24847:24138
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:24312:24684
chr3,89995557,89995869,313,+,1:1,53:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2113:18015:28546
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:18553:2523
chr6,152785804,152785994,191,+,2:2,39:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:8840:3754
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:10498:5746
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:16667:6251
chr6,152785804,152785994,191,+,2:2,20:39,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:6838:9656
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:25789:9690
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:15942:10231
chr3,89995557,89995869,313,+,1:1,64:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:14682:11016
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:15321:12634
chr6,152785804,152785994,191,+,2:2,8:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:20287:15812
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:9064:17685
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:22008:18289
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:8463:19603
chr6,152785804,152785994,191,+,2:2,37:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:24602:20572
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:20447:21622
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:14761:23573
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2114:14467:25454
