"seqnames","start","end","width","strand","specimen","refgenome","patient","celltype","timepoint","count","posid","estAbund","relAbund","relRank","in_gene","in_geneOrt","nearest_geneDist","nearest_gene","nearest_geneOrt","gene_id_wo_annot","gene_id"
"chr1",32218216,32218216,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-32218216",1,6.51253663301856e-05,6853,"TMEM234","-",-2020,"TMEM234","-","TMEM234","TMEM234*"
"chr1",32260200,32260200,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",24,"chr1+32260200",2,0.000130250732660371,2272,"LCK","+",8962,"LCK","+","LCK","LCK*~!"
"chr1",32633501,32633501,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",100,"chr1-32633501",1,6.51253663301856e-05,6853,"ZBTB8OS","-",-12286,"ZBTB8OS","-","ZBTB8OS","ZBTB8OS*"
"chr1",32659583,32659583,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",80,"chr1+32659583",1,6.51253663301856e-05,6853,"RBBP4","+",8226,"RBBP4","+","RBBP4","RBBP4*"
"chr1",32935635,32935635,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",36,"chr1-32935635",1,6.51253663301856e-05,6853,"FALSE",NA,810,"RNF19B","-","RNF19B","RNF19B"
"chr1",32948628,32948628,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",61,"chr1-32948628",3,0.000195376098990557,1290,"RNF19B","-",-12183,"RNF19B","-","RNF19B","RNF19B*"
"chr1",33059434,33059434,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+33059434",1,6.51253663301856e-05,6853,"FALSE",NA,-21678,"AZIN2","+","AZIN2","AZIN2"
"chr1",35273448,35273448,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",13,"chr1+35273448",1,6.51253663301856e-05,6853,"ZMYM4","+",4482,"ZMYM4","+","ZMYM4","ZMYM4*"
"chr1",35374166,35374166,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+35374166",1,6.51253663301856e-05,6853,"ZMYM4","+",-47778,"ZMYM4","+","ZMYM4","ZMYM4*"
"chr1",35951374,35951374,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",9,"chr1+35951374",1,6.51253663301856e-05,6853,"AGO3","+",20293,"AGO3","+","AGO3","AGO3*"
"chr1",35961980,35961980,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",80,"chr1-35961980",2,0.000130250732660371,2272,"AGO3","+",30899,"AGO3","+","AGO3","AGO3*"
"chr1",35976772,35976772,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",203,"chr1+35976772",2,0.000130250732660371,2272,"AGO3","+",45691,"AGO3","+","AGO3","AGO3*"
"chr1",36232797,36232797,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",197,"chr1-36232797",1,6.51253663301856e-05,6853,"THRAP3","+",8382,"THRAP3","+","THRAP3","THRAP3*~"
"chr1",36235259,36235259,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",56,"chr1-36235259",1,6.51253663301856e-05,6853,"THRAP3","+",10844,"THRAP3","+","THRAP3","THRAP3*~"
"chr1",36298643,36298643,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",84,"chr1+36298643",2,0.000130250732660371,2272,"THRAP3","+",-6713,"THRAP3","+","THRAP3","THRAP3*~"
"chr1",36726615,36726615,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-36726615",1,6.51253663301856e-05,6853,"FALSE",NA,68911,"GRIK3","-","GRIK3","GRIK3"
"chr1",37322473,37322473,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-37322473",1,6.51253663301856e-05,6853,"FALSE",NA,132405,"LINC01137","-","LINC01137","LINC01137"
"chr1",37508515,37508515,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",85,"chr1-37508515",2,0.000130250732660371,2272,"MEAF6","-",6304,"MEAF6","-","MEAF6","MEAF6*"
"chr1",38997838,38997838,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",142,"chr1+38997838",4,0.000260501465320742,836,"AKIRIN1","+",6595,"AKIRIN1","+","AKIRIN1","AKIRIN1*"
"chr1",39093725,39093725,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+39093725",1,6.51253663301856e-05,6853,"MACF1","+",9559,"MACF1","+","MACF1","MACF1*~"
"chr1",39683080,39683080,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-39683080",1,6.51253663301856e-05,6853,"HPCAL4","-",-4433,"HPCAL4","-","HPCAL4","HPCAL4*"
"chr1",40376802,40376802,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",117,"chr1-40376802",1,6.51253663301856e-05,6853,"SMAP2","+",2170,"SMAP2","+","SMAP2","SMAP2*"
"chr1",40411740,40411740,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",7926,"chr1+40411740",61,0.00397264734614132,10,"SMAP2","+",-11586,"SMAP2","+","SMAP2","SMAP2*"
"chr1",40986735,40986735,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",120,"chr1+40986735",1,6.51253663301856e-05,6853,"CTPS1","+",7437,"CTPS1","+","CTPS1","CTPS1*"
"chr1",40994318,40994318,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",153,"chr1+40994318",1,6.51253663301856e-05,6853,"CTPS1","+",5871,"CTPS1","+","CTPS1","CTPS1*"
"chr1",41628526,41628526,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",635,"chr1-41628526",5,0.000325626831650928,563,"HIVEP3","-",-122162,"HIVEP3","-","HIVEP3","HIVEP3*~"
"chr1",41667854,41667854,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",572,"chr1-41667854",3,0.000195376098990557,1290,"HIVEP3","-",-161490,"HIVEP3","-","HIVEP3","HIVEP3*~"
"chr1",42289372,42289372,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",88,"chr1-42289372",2,0.000130250732660371,2272,"FOXJ3","-",45593,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42685892,42685892,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",34,"chr1-42685892",1,6.51253663301856e-05,6853,"YBX1","+",2906,"YBX1","+","YBX1","YBX1*~"
"chr1",43341984,43341984,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",158,"chr1+43341984",1,6.51253663301856e-05,6853,"MPL","+",4181,"MPL","+","MPL","MPL*~"
"chr1",43675796,43675796,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",174,"chr1+43675796",7,0.000455877564311299,313,"KDM4A","+",25671,"KDM4A","+","KDM4A","KDM4A*"
"chr1",43685533,43685533,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",316,"chr1-43685533",2,0.000130250732660371,2272,"KDM4A","+",-19985,"KDM4A","+","KDM4A","KDM4A*"
"chr1",43839536,43839536,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",116,"chr1+43839536",1,6.51253663301856e-05,6853,"ST3GAL3","+",-91629,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",43859506,43859506,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+43859506",1,6.51253663301856e-05,6853,"ST3GAL3","+",-71659,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",44122736,44122736,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-44122736",1,6.51253663301856e-05,6853,"KLF17","+",3887,"KLF17","+","KLF17","KLF17*"
"chr1",44744420,44744420,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",809,"chr1+44744420",3,0.000195376098990557,1290,"KIF2C","+",4603,"KIF2C","+","KIF2C","KIF2C*"
"chr1",44745353,44745353,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr1+44745353",1,6.51253663301856e-05,6853,"KIF2C","+",5536,"KIF2C","+","KIF2C","KIF2C*"
"chr1",44779197,44779197,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",172,"chr1+44779197",1,6.51253663301856e-05,6853,"FALSE",NA,457,"RPS8","+","RPS8","RPS8"
"chr1",45335889,45335889,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",312,"chr1-45335889",4,0.000260501465320742,836,"MUTYH","-",4068,"MUTYH","-","MUTYH","MUTYH*~"
"chr1",45370768,45370768,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",6,"chr1-45370768",1,6.51253663301856e-05,6853,"TESK2","-",-26886,"TESK2","-","TESK2","TESK2*"
"chr1",45601353,45601353,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",23,"chr1+45601353",2,0.000130250732660371,2272,"NASP","+",17366,"NASP","+","NASP","NASP*"
"chr1",45645749,45645749,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",848,"chr1-45645749",2,0.000130250732660371,2272,"GPBP1L1","-",-18446,"GPBP1L1","-","GPBP1L1","GPBP1L1*"
"chr1",45728805,45728805,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",8,"chr1+45728805",1,6.51253663301856e-05,6853,"IPP","-",22008,"IPP","-","IPP","IPP*"
"chr1",46272697,46272697,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",8,"chr1-46272697",1,6.51253663301856e-05,6853,"RAD54L","+",-5776,"RAD54L","+","RAD54L","RAD54L*"
"chr1",47374722,47374722,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",343,"chr1+47374722",3,0.000195376098990557,1290,"CMPK1","+",-4117,"CMPK1","+","CMPK1","CMPK1*"
"chr1",47404840,47404840,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-47404840",1,6.51253663301856e-05,6853,"LINC01389","-",-24045,"LINC01389","-","LINC01389","LINC01389*"
"chr1",50525654,50525654,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",279,"chr1+50525654",1,6.51253663301856e-05,6853,"FAF1","-",-84392,"FAF1","-","FAF1","FAF1*"
"chr1",50851358,50851358,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",408,"chr1-50851358",4,0.000260501465320742,836,"FAF1","-",108906,"FAF1","-","FAF1","FAF1*"
"chr1",51419776,51419776,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",75,"chr1+51419776",1,6.51253663301856e-05,6853,"EPS15","-",2345,"EPS15","-","EPS15","EPS15*~"
"chr1",51809996,51809996,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",240,"chr1-51809996",1,6.51253663301856e-05,6853,"NRDC","-",-20803,"NRDC","-","NRDC","NRDC*"
"chr1",51826376,51826376,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",210,"chr1+51826376",2,0.000130250732660371,2272,"NRDC","-",-37183,"NRDC","-","NRDC","NRDC*"
"chr1",51832894,51832894,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",57,"chr1-51832894",1,6.51253663301856e-05,6853,"NRDC","-",-43701,"NRDC","-","NRDC","NRDC*"
"chr1",52518657,52518657,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",187,"chr1+52518657",2,0.000130250732660371,2272,"ZCCHC11","-",34433,"ZCCHC11","-","ZCCHC11","ZCCHC11*"
"chr1",52994224,52994224,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",32,"chr1+52994224",1,6.51253663301856e-05,6853,"SCP2","+",-8,"SCP2","+","SCP2","SCP2*"
"chr1",52998557,52998557,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-52998557",1,6.51253663301856e-05,6853,"SCP2","+",-53060,"SCP2","+","SCP2","SCP2*"
"chr1",53782893,53782893,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",18,"chr1+53782893",1,6.51253663301856e-05,6853,"NDC1","-",-17433,"NDC1","-","NDC1","NDC1*"
"chr1",54040519,54040519,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",319,"chr1+54040519",3,0.000195376098990557,1290,"TMEM59","-",12919,"TMEM59","-","TMEM59","TMEM59*"
"chr1",54071903,54071903,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+54071903",1,6.51253663301856e-05,6853,"TCEANC2","+",18332,"TCEANC2","+","TCEANC2","TCEANC2*"
"chr1",55173244,55173244,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3163,"chr1-55173244",14,0.000911755128622598,101,"USP24","-",42122,"USP24","-","USP24","USP24*~"
"chr1",55177043,55177043,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",9,"chr1-55177043",1,6.51253663301856e-05,6853,"USP24","-",38323,"USP24","-","USP24","USP24*~"
"chr1",58683794,58683794,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",40,"chr1-58683794",2,0.000130250732660371,2272,"MYSM1","-",16281,"MYSM1","-","MYSM1","MYSM1*"
"chr1",58689400,58689400,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",370,"chr1-58689400",3,0.000195376098990557,1290,"MYSM1","-",10675,"MYSM1","-","MYSM1","MYSM1*"
"chr1",58711432,58711432,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+58711432",1,6.51253663301856e-05,6853,"FALSE",NA,-11357,"MYSM1","-","MYSM1","MYSM1"
"chr1",59657178,59657178,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",27,"chr1+59657178",1,6.51253663301856e-05,6853,"FGGY","+",-42216,"FGGY","+","FGGY","FGGY*"
"chr1",61534179,61534179,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-61534179",1,6.51253663301856e-05,6853,"FALSE",NA,71391,"NFIA","+","NFIA","NFIA"
"chr1",62450272,62450272,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",117,"chr1-62450272",1,6.51253663301856e-05,6853,"USP1","+",-1532,"USP1","+","USP1","USP1*"
"chr1",62798057,62798057,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",5,"chr1+62798057",1,6.51253663301856e-05,6853,"ATG4C","+",13952,"ATG4C","+","ATG4C","ATG4C*"
"chr1",64147158,64147158,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",4,"chr1-64147158",1,6.51253663301856e-05,6853,"ROR1","+",-34338,"ROR1","+","ROR1","ROR1*"
"chr1",64945765,64945765,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+64945765",1,6.51253663301856e-05,6853,"JAK1","-",20804,"JAK1","-","JAK1","JAK1*~"
"chr1",65089981,65089981,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-65089981",1,6.51253663301856e-05,6853,"FALSE",NA,-22235,"JAK1","-","JAK1","JAK1~"
"chr1",66018353,66018353,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-66018353",1,6.51253663301856e-05,6853,"PDE4B","+",25738,"PDE4B","+","PDE4B","PDE4B*"
"chr1",66316835,66316835,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",163,"chr1-66316835",1,6.51253663301856e-05,6853,"PDE4B","+",-57744,"PDE4B","+","PDE4B","PDE4B*"
"chr1",66355042,66355042,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3,"chr1+66355042",1,6.51253663301856e-05,6853,"PDE4B","+",665,"PDE4B","+","PDE4B","PDE4B*"
"chr1",66360703,66360703,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",300,"chr1+66360703",1,6.51253663301856e-05,6853,"PDE4B","+",6326,"PDE4B","+","PDE4B","PDE4B*"
"chr1",66553589,66553589,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-66553589",1,6.51253663301856e-05,6853,"SGIP1","+",19634,"SGIP1","+","SGIP1","SGIP1*"
"chr1",67695741,67695741,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-67695741",1,6.51253663301856e-05,6853,"FALSE",NA,5724,"GNG12","-","GNG12","GNG12"
"chr1",70158774,70158774,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",61,"chr1-70158774",2,0.000130250732660371,2272,"LRRC40","-",-13973,"LRRC40","-","LRRC40","LRRC40*"
"chr1",70235683,70235683,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",154,"chr1+70235683",1,6.51253663301856e-05,6853,"SRSF11","+",-16335,"SRSF11","+","SRSF11","SRSF11*"
"chr1",70289285,70289285,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",492,"chr1-70289285",3,0.000195376098990557,1290,"ANKRD13C","-",-30284,"ANKRD13C","-","ANKRD13C","ANKRD13C*"
"chr1",71065605,71065605,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",775,"chr1+71065605",5,0.000325626831650928,563,"ZRANB2-AS1,ZRANB2","+,-",-1577,"ZRANB2-AS1","+","ZRANB2-AS1","ZRANB2-AS1*"
"chr1",71068059,71068059,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",119,"chr1-71068059",1,6.51253663301856e-05,6853,"ZRANB2","-",-4769,"ZRANB2","-","ZRANB2","ZRANB2*"
"chr1",71081134,71081134,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",36,"chr1-71081134",1,6.51253663301856e-05,6853,"ZRANB2","-",155,"ZRANB2","-","ZRANB2","ZRANB2*"
"chr1",74005201,74005201,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+74005201",1,6.51253663301856e-05,6853,"FALSE",NA,20816,"LRRIQ3","-","LRRIQ3","LRRIQ3"
"chr1",74306840,74306840,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",25,"chr1+74306840",1,6.51253663301856e-05,6853,"FPGT-TNNI3K,TNNI3K","+",71454,"TNNI3K","+","FPGT-TNNI3K","FPGT-TNNI3K*"
"chr1",75730949,75730949,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",12,"chr1+75730949",1,6.51253663301856e-05,6853,"ACADM","+",6603,"ACADM","+","ACADM","ACADM*~"
"chr1",75789928,75789928,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",33,"chr1+75789928",1,6.51253663301856e-05,6853,"RABGGTB","+",3735,"RABGGTB","+","RABGGTB","RABGGTB*~"
"chr1",77433469,77433469,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",183,"chr1+77433469",3,0.000195376098990557,1290,"AK5","+",-126500,"AK5","+","AK5","AK5*"
"chr1",77654017,77654017,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-77654017",1,6.51253663301856e-05,6853,"ZZZ3","-",28641,"ZZZ3","-","ZZZ3","ZZZ3*"
"chr1",77743335,77743335,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr1+77743335",2,0.000130250732660371,2272,"USP33","-",16544,"USP33","-","USP33","USP33*"
"chr1",77951267,77951267,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",4,"chr1-77951267",1,6.51253663301856e-05,6853,"FUBP1","-",-2866,"FUBP1","-","FUBP1","FUBP1*~"
"chr1",77973337,77973337,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+77973337",1,6.51253663301856e-05,6853,"FUBP1","-",5868,"FUBP1","-","FUBP1","FUBP1*~"
"chr1",78655815,78655815,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",375,"chr1+78655815",3,0.000195376098990557,1290,"IFI44","+",6024,"IFI44","+","IFI44","IFI44*"
"chr1",83510753,83510753,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",576,"chr1-83510753",2,0.000130250732660371,2272,"FALSE",NA,65035,"LINC01725","-","LINC01725","LINC01725"
"chr1",84164486,84164486,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-84164486",1,6.51253663301856e-05,6853,"PRKACB","+",303,"PRKACB","+","PRKACB","PRKACB*"
"chr1",84166328,84166328,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",4,"chr1-84166328",1,6.51253663301856e-05,6853,"PRKACB","+",1689,"PRKACB","+","PRKACB","PRKACB*"
"chr1",84186029,84186029,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",882,"chr1+84186029",2,0.000130250732660371,2272,"PRKACB","+",4398,"PRKACB","+","PRKACB","PRKACB*"
"chr1",84560608,84560608,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",165,"chr1+84560608",2,0.000130250732660371,2272,"CTBS","-",-7488,"CTBS","-","CTBS","CTBS*"
"chr1",85677657,85677657,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-85677657",1,6.51253663301856e-05,6853,"ZNHIT6","-",-28235,"ZNHIT6","-","ZNHIT6","ZNHIT6*"
"chr1",85704394,85704394,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1102,"chr1-85704394",7,0.000455877564311299,313,"ZNHIT6","-",4039,"ZNHIT6","-","ZNHIT6","ZNHIT6*"
"chr1",85763179,85763179,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-85763179",1,6.51253663301856e-05,6853,"COL24A1","-",-33947,"COL24A1","-","COL24A1","COL24A1*"
"chr1",86707344,86707344,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",528,"chr1+86707344",2,0.000130250732660371,2272,"SH3GLB1","+",2775,"SH3GLB1","+","SH3GLB1","SH3GLB1*"
"chr1",86738302,86738302,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-86738302",1,6.51253663301856e-05,6853,"SH3GLB1","+",-9882,"SH3GLB1","+","SH3GLB1","SH3GLB1*"
"chr1",87007684,87007684,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1839,"chr1+87007684",12,0.000781504395962227,136,"HS2ST1","+",-90758,"HS2ST1","+","HS2ST1","HS2ST1*"
"chr1",87020777,87020777,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",425,"chr1+87020777",1,6.51253663301856e-05,6853,"HS2ST1","+",-77665,"HS2ST1","+","HS2ST1","HS2ST1*"
"chr1",88761228,88761228,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",12,"chr1+88761228",1,6.51253663301856e-05,6853,"PKN2","+",-75027,"PKN2","+","PKN2","PKN2*"
"chr1",88808493,88808493,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+88808493",1,6.51253663301856e-05,6853,"PKN2","+",-27762,"PKN2","+","PKN2","PKN2*"
"chr1",89111339,89111339,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",11,"chr1-89111339",2,0.000130250732660371,2272,"GBP2","-",-5207,"GBP2","-","GBP2","GBP2*"
"chr1",89669381,89669381,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",741,"chr1+89669381",5,0.000325626831650928,563,"LRRC8C","+",36297,"LRRC8C","+","LRRC8C","LRRC8C*"
"chr1",89859609,89859609,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",10,"chr1-89859609",1,6.51253663301856e-05,6853,"LRRC8D","+",37689,"LRRC8D","+","LRRC8D","LRRC8D*"
"chr1",89876913,89876913,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",197,"chr1-89876913",1,6.51253663301856e-05,6853,"LRRC8D","+",54993,"LRRC8D","+","LRRC8D","LRRC8D*"
"chr1",90933946,90933946,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",12,"chr1+90933946",1,6.51253663301856e-05,6853,"ZNF644","-",-18647,"ZNF644","-","ZNF644","ZNF644*"
"chr1",90947017,90947017,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2454,"chr1-90947017",17,0.00110713122761316,78,"ZNF644","-",-31718,"ZNF644","-","ZNF644","ZNF644*"
"chr1",91321323,91321323,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+91321323",1,6.51253663301856e-05,6853,"HFM1","-",-60558,"HFM1","-","HFM1","HFM1*"
"chr1",91358019,91358019,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr1-91358019",2,0.000130250732660371,2272,"HFM1","-",46850,"HFM1","-","HFM1","HFM1*"
"chr1",91362383,91362383,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+91362383",1,6.51253663301856e-05,6853,"HFM1","-",42486,"HFM1","-","HFM1","HFM1*"
"chr1",91677579,91677579,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",63,"chr1+91677579",1,6.51253663301856e-05,6853,"FALSE",NA,2763,"TGFBR3","-","TGFBR3","TGFBR3~"
"chr1",92335994,92335994,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",292,"chr1+92335994",4,0.000260501465320742,836,"RPAP2","+",37030,"RPAP2","+","RPAP2","RPAP2*"
"chr1",92690084,92690084,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1-92690084",1,6.51253663301856e-05,6853,"EVI5","-",102320,"EVI5","-","EVI5","EVI5*"
"chr1",93228750,93228750,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",87,"chr1+93228750",4,0.000260501465320742,836,"CCDC18","+",48035,"CCDC18","+","CCDC18","CCDC18*"
"chr1",94941670,94941670,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr1+94941670",1,6.51253663301856e-05,6853,"LOC729970","+",13643,"LOC729970","+","LOC729970","LOC729970*"
"chr1",95014963,95014963,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",55,"chr1-95014963",1,6.51253663301856e-05,6853,"ALG14","-",-32241,"ALG14","-","ALG14","ALG14*~"
